,group,names,scores,logfoldchanges,pvals,pvals_adj
78,COVID,S100A8,2.6351776,1.7232867,0.009377847478802057,0.8224574786285961
79,COVID,SESN1,2.6340244,2.7325318,0.00966237775888285,0.8303166492778409
80,COVID,FAM91A1,2.628699,3.1023133,0.00984806016783304,0.8374345615620864
81,COVID,PPIF,2.624212,3.0836012,0.009969503055172992,0.8377376305302967
82,COVID,TRIB1,2.6202822,3.7775207,0.010142380676267179,0.8434173407163379
83,COVID,LGMN,2.605886,0.9544307,0.009952822818499307,0.8377376305302967
84,COVID,CD46,2.6050613,1.2300434,0.010064904951506045,0.8405786034332621
85,COVID,PLOD3,2.6005735,1.9808942,0.010372738098537856,0.8495285683095485
86,COVID,PLAC8,2.597638,0.6346068,0.010076356689234506,0.8405786034332621
87,COVID,MT-RNR2,2.5946524,0.1670427,0.010203233796544454,0.8458095789644917
88,COVID,SP100,2.5903459,1.0453591,0.010463996050673057,0.8513623453450384
89,COVID,PLAUR,2.5854068,1.8249741,0.01082999850478032,0.8703950932454696
90,COVID,SHISA5,2.5756533,1.5710973,0.010998868814504854,0.8759552290609138
91,COVID,FKBP5,2.550457,1.0011327,0.011645464471530734,0.8999045059657608
92,COVID,SCCPDH,2.5490625,2.0264149,0.012016478654211087,0.8999045059657608
93,COVID,DEK,2.5433702,1.2277153,0.011925103245178618,0.8999045059657608
94,COVID,LAMP2,2.5421236,1.1054218,0.011928696480299936,0.8999045059657608
95,COVID,NRIP1,2.5378993,1.4193074,0.012176235150681836,0.8999045059657608
96,COVID,KDELC2,2.526939,2.919877,0.012935371947865816,0.8999045059657608
97,COVID,ITGB1,2.5251155,1.2652386,0.012596557816548637,0.8999045059657608
98,COVID,TMEM223,2.5136847,27.015553,0.01370607458338147,0.8999045059657608
99,COVID,BHLHE40,2.5066175,1.142689,0.01319369168237489,0.8999045059657608
100,COVID,RPS16,2.5039642,0.44591457,0.012988597486307518,0.8999045059657608
101,COVID,RAB31,2.5031245,1.3602561,0.013357939583862395,0.8999045059657608
102,COVID,RPS11,2.4935977,0.27958372,0.0133437172506646,0.8999045059657608
103,COVID,IGHG4,2.4891264,27.267946,0.0146234305041824,0.8999045059657608
104,COVID,TNFSF10,2.4762392,1.9611089,0.014594872962484625,0.8999045059657608
105,COVID,GPRIN3,2.4627898,27.12882,0.015667999577037864,0.921571717526457
106,COVID,RPS29,2.4611378,0.72227055,0.014738216588160461,0.8999045059657608
107,COVID,CMPK2,2.457509,3.818056,0.015729027442485992,0.921571717526457
108,COVID,LCP1,2.4509988,0.5012108,0.015064110675571547,0.9025114125425944
109,COVID,ZNRD1-AS1,2.4437184,1.5550473,0.015748968928553052,0.921571717526457
110,COVID,RPS8,2.4355373,0.37452188,0.015627230826778613,0.921571717526457
111,COVID,HSP90AB1,2.429053,0.5970575,0.016006802292067,0.929416993879247
112,COVID,BST2,2.414026,1.0981983,0.016891381732577468,0.9617142847785629
113,COVID,IL32,2.411107,2.9695294,0.01762386727738148,0.981665289709865
114,COVID,NOTCH2,2.4094133,0.89748156,0.01700835094787567,0.9650208662160773
115,COVID,C1orf86,2.4070585,2.9668527,0.017811001850907653,0.9822506690204533
116,COVID,MRPL1,2.402508,2.0788465,0.017807746050050612,0.9822506690204533
117,COVID,PNPT1,2.4017684,1.7336471,0.017725908649212693,0.981665289709865
118,COVID,MNDA,2.3985963,1.4824489,0.017712022123466654,0.981665289709865
119,COVID,TRAK2,2.3945537,1.6426327,0.018014756058669656,0.9832534257786261
120,COVID,CCT8,2.391376,1.0468315,0.01791008793308397,0.9832534257786261
121,COVID,FAF2,2.3903499,1.6641526,0.01815996831311335,0.9832534257786261
122,COVID,IGLC2,2.3890793,2.9071615,0.01863381137771732,0.995748179240095
123,COVID,PITPNB,2.3882139,1.4286219,0.018256870459914403,0.9862077094135319
124,COVID,PGAM1,2.380828,1.7981619,0.018737616939412838,0.9978632730098218
125,COVID,ENPP2,2.3756552,1.2621315,0.018786678846800818,0.9984589537913637
126,COVID,APP,2.3742971,0.4495046,0.01841010238265261,0.9904259365491946
127,Healthy,LINC00996,5.981854,2.6731117,8.349003126280776e-09,3.668134523531459e-05
128,Healthy,TBC1D4,5.8028555,2.0338163,2.2212437753177906e-08,8.161469337522993e-05
129,Healthy,HLA-DQB1,5.1164136,2.0178475,6.551885992607824e-07,0.0014392855554261237
130,Healthy,EGLN3,4.8895,4.426802,2.376635529160259e-06,0.004475034941728113
131,Healthy,CYYR1,4.7852154,28.24157,4.259488965497915e-06,0.007017774288718158
132,Healthy,FCER1G,4.770193,1.6711649,3.3636954007137717e-06,0.005911358297214383
133,Healthy,MT-ATP6,4.720793,0.9819506,6.032368684407761e-06,0.008834403938315166
134,Healthy,ADI1,4.53358,2.3222728,9.395439430316911e-06,0.012383658941129205
135,Healthy,DERL3,4.516598,2.2055376,1.0028494484686594e-05,0.012588625862420157
136,Healthy,CLEC4C,4.4969053,1.3752509,1.1881295634121604e-05,0.014236492464139983
137,Healthy,XIST,4.456201,28.235659,1.6873376975630636e-05,0.017791963618183967
138,Healthy,MT-CO1,4.3978877,0.5120371,2.4155572365761982e-05,0.022741608683351844
139,Healthy,UBE2E3,4.3631253,2.4652803,1.9567533049577844e-05,0.019839220719996983
140,Healthy,C1orf63,4.2749724,1.5876893,2.8560754050240523e-05,0.025096334583946348
141,Healthy,MS4A6A,4.2647305,1.6590757,2.9985601943694933e-05,0.025498401704443296
142,Healthy,CHST15,4.240301,4.1387243,3.686008637941683e-05,0.028578492266111973
143,Healthy,PNISR,4.2396708,1.359264,3.391003685551681e-05,0.02793445254838371
144,Healthy,APOBR,4.235795,3.2547681,3.522848777666499e-05,0.028141156553959566
145,Healthy,TCL6,4.190456,27.933668,4.8867682455179904e-05,0.03424544597005187
146,Healthy,MARS,4.1498,1.8389565,4.6882994963175064e-05,0.03424544597005187
147,Healthy,PMEPA1,4.116101,1.9934202,5.3605156395069014e-05,0.03571221644161567
148,Healthy,WNT10A,4.067201,27.759514,7.880712531724575e-05,0.050669137328973546
149,Healthy,ANKRD26,4.0339336,27.919533,8.950445198568699e-05,0.05617682997130225
150,Healthy,SELPLG,3.975352,1.364314,9.78524879981722e-05,0.05732198746932927
151,Healthy,SNHG5,3.9746103,1.3892229,9.623652131550451e-05,0.05732198746932927
152,Healthy,GLIPR1,3.9741983,1.5180559,9.606820963700406e-05,0.05732198746932927
153,Healthy,MT-CO2,3.8906045,0.7808344,0.00015350933246373934,0.0825848880219721
154,Healthy,CMTM3,3.838043,1.5587003,0.00016133046427398192,0.08505664737452874
155,Healthy,NDUFS5,3.829806,3.7270358,0.00017720061922369177,0.09159187300697527
156,Healthy,CLN6,3.7512283,27.58053,0.000256238719520294,0.12490511363138546
157,Healthy,ABCC1,3.746528,27.589615,0.0002606397099215133,0.12490511363138546
158,Healthy,CIRBP,3.7326984,1.2178711,0.0002472790221670448,0.12299098685557487
159,Healthy,TGFBI,3.7165775,0.960238,0.0002764262454730295,0.12783986415639528
160,Healthy,MT-ND4,3.6929002,0.70528007,0.000323818255374969,0.14717539706792343
161,Healthy,SORL1,3.6339781,1.2555729,0.000351192148622247,0.15691146152256022
162,Healthy,IVD,3.5973754,1.5825279,0.00039458879463178536,0.17052057729981138
163,Healthy,CA8,3.5963662,27.533297,0.0004454714374328817,0.17869173802645621
164,Healthy,ABHD10,3.588267,27.458038,0.0004583326268838668,0.17869173802645621
165,Healthy,FAM78A,3.5748823,2.9661686,0.0004414004404069996,0.17869173802645621
166,Healthy,GUK1,3.5610852,1.2225629,0.00045942884435028317,0.17869173802645621
167,Healthy,MT-ATP8,3.5420413,1.2822834,0.0004900425026839695,0.18721754222104522
168,Healthy,RP11-73G16.2,3.5324218,2.823258,0.0005074126417205368,0.188393023216832
169,Healthy,PHEX,3.5316098,1.4807622,0.0005010277431920962,0.188393023216832
170,Healthy,CAMSAP1,3.5291383,3.5476322,0.0005279338581169296,0.19328978380306083
171,Healthy,CCM2,3.478612,1.9766842,0.0006023405203818449,0.21751093777788785
172,Healthy,MT-CYB,3.4715528,0.8537112,0.0006740839565018894,0.22596086176721442
173,Healthy,DAB2,3.4662821,1.3219548,0.0006365203215712327,0.22596086176721442
174,Healthy,AC013394.2,3.45933,1.6066312,0.000645439321337048,0.22596086176721442
175,Healthy,SEMA5A,3.453572,2.2301793,0.0006600988495766039,0.22596086176721442
176,Healthy,F8A2,3.451716,2.8168194,0.000677171127028942,0.22596086176721442
177,Healthy,CLIC3,3.4455194,1.7636206,0.0006770450166457517,0.22596086176721442
178,Healthy,KPNB1,3.4336398,1.2950362,0.0007142179614099562,0.23396615039112123
179,Healthy,PPP1R14B,3.433008,1.0898844,0.0007249833254258835,0.23396615039112123
180,Healthy,ARHGAP24,3.425567,27.288391,0.0008039511773356009,0.2503456831634418
181,Healthy,NOTCH4,3.4251974,1.6411282,0.0007277881845177323,0.23396615039112123
182,Healthy,AR,3.3944821,2.4217963,0.0008160210969948906,0.2503456831634418
183,Healthy,CHCHD2,3.3916526,1.5316578,0.000818928835870391,0.2503456831634418
184,Healthy,LIMD2,3.389053,2.1929154,0.0008274003997890052,0.2503456831634418
185,Healthy,NKTR,3.370296,1.2896881,0.0008874165694855034,0.2503456831634418
186,Healthy,KDELR2,3.3686576,2.1956003,0.0008879617585773877,0.2503456831634418
187,Healthy,CDH23,3.3673663,2.8289576,0.0009100535900650889,0.25164177459498915
188,Healthy,BRI3,3.3666334,1.464879,0.0008927011197361075,0.2503456831634418
189,Healthy,DIP2A,3.3537724,1.5755234,0.000933123781103953,0.2535884123059928
190,Healthy,PSAP,3.3347344,0.57407504,0.0010659068594778974,0.2809837072269685
191,Healthy,TM2D1,3.3323278,2.40555,0.0010096478985867246,0.2715849821902515
192,Healthy,PIGN,3.3230364,2.7721052,0.001055704216248369,0.2809837072269685
193,Healthy,PCMTD1,3.3056338,1.6573942,0.0010982415822355842,0.2838308465618847
194,Healthy,ARPC1B,3.3032048,1.0236667,0.001136250600131042,0.2852638292386133
195,Healthy,SNX18,3.279906,1.1589004,0.001218971502744661,0.2975306276282593
196,Healthy,PTOV1,3.2724354,2.693487,0.0012478865752439082,0.3017939266972905
197,Healthy,SYNGR1,3.2629423,27.110205,0.0013833432856435377,0.3285253365121559
198,Healthy,SUCLG2,3.2595215,27.130274,0.001398937676849058,0.32926246517337515
199,Healthy,ENGASE,3.2501512,27.26457,0.0014424974447369593,0.33651039947531847
200,Healthy,OBSCN,3.2406895,27.304096,0.0014877605079605981,0.3386007747801677
201,Healthy,PNKP,3.240344,27.251272,0.0014894373185467208,0.3386007747801677
202,Healthy,G6PC3,3.2402298,27.215487,0.0014899924082735652,0.3386007747801677
203,Healthy,SLC15A2,3.2362363,27.230536,0.0015095185428112134,0.34010613937646494
204,Healthy,PLAGL1,3.2072535,3.330516,0.001576560543364665,0.3463309373636328
205,Healthy,PTK7,3.2041817,1.8765483,0.0015460548995569628,0.3453860441289923
206,Healthy,FASTK,3.2027314,2.56407,0.0015631259947844743,0.34626524662616404
207,Healthy,RNASEH2B,3.1959968,1.4767191,0.0015897229307444299,0.34633624939961916
208,Healthy,DCPS,3.1818862,2.106961,0.0016663297251046617,0.3600501465859343
209,Healthy,FAM214A,3.1758194,1.5507054,0.0016987966060771924,0.3640811165268363
210,Healthy,TAGLN2,3.166572,0.987718,0.0017953698619857478,0.37404891210551294
211,Healthy,LTB,3.1512263,1.2596742,0.0018635165371133165,0.3837824955847198
212,Healthy,NCF1,3.1373577,1.2501534,0.0019386834750038334,0.39312026988135423
213,Healthy,ENTPD4,3.1315446,1.2792704,0.0019799680029927453,0.3984269963884867
214,Healthy,CHCHD7,3.1199129,1.9462095,0.0020419509693569006,0.4047208233324606
215,Healthy,VEZF1,3.1050718,1.1640565,0.0021619453441176157,0.4253062777334662
216,Healthy,ANKRD36,3.0905104,1.4733148,0.0022480074978146456,0.4389609307399398
217,Healthy,SCP2,3.0856462,1.7115961,0.0022780064623215027,0.4415480025974789
218,Healthy,UHRF1BP1L,3.0830731,1.8366563,0.0023003422440548977,0.4426227875586216
219,Healthy,POLR2J3,3.078873,27.011925,0.002497934834422309,0.465960464123971
220,Healthy,KANSL1L,3.0732956,27.0857,0.002542072007300925,0.465960464123971
221,Healthy,RASSF4,3.0727866,27.020508,0.002546135778117256,0.465960464123971
222,Healthy,CRTC1,3.0720062,27.005308,0.0025523763815747027,0.465960464123971
223,Healthy,FKBP11,3.0706773,27.014439,0.0025630388565674976,0.465960464123971
224,Healthy,TMEM194A,3.0691063,2.6330318,0.0024368847046443444,0.4621490481951767
225,Healthy,MRPS26,3.0595438,3.253646,0.002541928802347491,0.465960464123971
226,Healthy,SIAH2,3.0495992,27.155396,0.0027377473475870408,0.4843607908036374
227,Healthy,DDX51,3.0418906,2.273242,0.002638825067463666,0.4736069454219054
228,Healthy,VEGFB,3.041874,1.156992,0.002641031105687193,0.4736069454219054
229,Healthy,TRAPPC12,3.032537,2.098539,0.002714037018823469,0.4834103368459829
230,Healthy,DNAJC19,3.0067039,3.1967692,0.002997456544207735,0.5232844500785437
231,Healthy,FAM50A,3.0061893,2.592642,0.0029716295507850135,0.5222341772549584
232,Healthy,CTD-2020K17.1,2.9740562,3.3492768,0.0033449616922150813,0.56523419979796
233,Healthy,DNASE1L3,2.9596395,1.1631006,0.0034319136398943432,0.5762336016640431
234,Healthy,GPM6B,2.9517503,1.5134583,0.003485738422992102,0.5815667757499671
235,Healthy,AP1S2,2.9461174,1.3539242,0.0035512119742752467,0.58876414373503
236,Healthy,NFYC,2.9363976,2.17861,0.003668132083905275,0.6043476866489185
237,Healthy,LSM6,2.9242694,2.4291968,0.0038124497852261067,0.616564348394757
238,Healthy,HAUS3,2.9070065,2.1750376,0.0040149581145466585,0.6368661873358444
239,Healthy,SMIM14,2.9052656,1.132409,0.0040587807546156015,0.6368661873358444
240,Healthy,RNPEPL1,2.9039528,1.6117661,0.004041370761694232,0.6368661873358444
241,Healthy,PCNT,2.9014366,1.2160912,0.00409072969225254,0.6380812154879836
242,Healthy,NOTCH3,2.8994727,26.708979,0.004336890999170621,0.6420095121482173
243,Healthy,APLF,2.8955538,26.801754,0.004388284673074888,0.6420095121482173
244,Healthy,N4BP3,2.8929977,26.794386,0.004422107238301009,0.6420095121482173
245,Healthy,ACYP2,2.89189,26.788662,0.0044368380260338845,0.6420095121482173
246,Healthy,CBR4,2.8914063,26.768587,0.004443282488586036,0.6420095121482173
247,Healthy,ADC,2.890472,26.80513,0.004455760708019017,0.6420095121482173
248,Healthy,TRAF7,2.8891878,26.826271,0.004472962404027868,0.6420095121482173
249,Healthy,RPL36A,2.8889089,26.886578,0.004476706395634262,0.6420095121482173
250,Healthy,ARHGAP19,2.888168,26.853933,0.004486663632592137,0.6420095121482173
251,Healthy,FAM13A,2.8879101,26.796885,0.004490136028876975,0.6420095121482173
252,Healthy,ACVR2A,2.8806612,26.914005,0.00458872246972423,0.6420095121482173
253,Healthy,POLR2J,2.878467,1.8421104,0.004373828247957186,0.6420095121482173
254,Healthy,ADO,2.8763819,26.863522,0.004647846412749866,0.6420095121482173
255,Healthy,RANBP3,2.874238,2.0962014,0.004430955002747633,0.6420095121482173
256,Healthy,KMT2B,2.8727746,1.5944787,0.004448902828976446,0.6420095121482173
257,Healthy,RFXANK,2.8689342,2.498731,0.004540161741110086,0.6420095121482173
258,Healthy,NAA10,2.8670087,26.846205,0.004779794744190069,0.6420095121482173
259,Healthy,ZNF141,2.8661811,26.885262,0.004791607496981374,0.6420095121482173
260,Healthy,SLC16A7,2.8660746,26.82327,0.004793129201277873,0.6420095121482173
261,Healthy,CCDC22,2.863729,26.886158,0.0048267671174609455,0.6420095121482173
262,Healthy,MS4A7,2.8573313,27.10786,0.004919613119909711,0.6420095121482173
263,Healthy,SCRIB,2.8559656,2.4103425,0.004703452021182511,0.6420095121482173
264,Healthy,CCSAP,2.8549674,1.9236819,0.004696181143729393,0.6420095121482173
265,Healthy,SPON2,2.8538704,2.17912,0.004731349401716834,0.6420095121482173
266,Healthy,BRIX1,2.848719,2.9382975,0.004835065544524815,0.6420095121482173
267,Healthy,AJAP1,2.8470752,2.0902872,0.00481166795466063,0.6420095121482173
268,Healthy,CYBA,2.8463542,0.8223596,0.004913845463202339,0.6420095121482173
269,Healthy,NCKIPSD,2.8422422,26.919125,0.005145088432077907,0.6622324130253797
270,Healthy,STK38,2.8409188,1.7276502,0.004902736419680265,0.6420095121482173
271,Healthy,PPM1F,2.8344984,2.4829547,0.0050366189080169686,0.6540409410553464
272,Healthy,KRT5,2.8245497,1.5320873,0.005149942895573113,0.6622324130253797
273,Healthy,NPC2,2.8242874,0.9175794,0.005217667847089559,0.6676841850346013
274,Healthy,CD4,2.8217049,0.8271769,0.005307653664139372,0.6694500394276458
275,Healthy,AGA,2.8195748,3.0339088,0.005303273805683828,0.6694500394276458
276,Healthy,AHNAK2,2.8161476,1.3992729,0.005285667077069968,0.6694500394276458
277,Healthy,CBFA2T3,2.8007088,1.0697451,0.005563825897251695,0.6918302569691128
278,Healthy,PTPRM,2.7992294,3.0233848,0.005632728165173855,0.6971096110898967
279,Healthy,YPEL1,2.7971747,3.0302389,0.0056703134707841,0.6984819317913068
280,Healthy,SERPINF1,2.7946787,0.65939885,0.0057972503588859395,0.7042456991271532
281,Healthy,PITRM1,2.7892244,1.7673683,0.005722827096192438,0.7016718375940878
282,Healthy,NCOA5,2.7832322,3.192401,0.005947952234965867,0.7159541957348641
283,Healthy,TTC1,2.7783976,1.5779654,0.005910095390252165,0.7146606632221896
284,Healthy,GOLGA8A,2.762869,1.138215,0.006217300058521085,0.7391652170331922
285,Healthy,NAPRT1,2.7601714,1.53759,0.006240604981200575,0.7391652170331922
286,Healthy,EP300,2.75652,1.1089362,0.006337063808258466,0.7391652170331922
287,Healthy,ARHGAP15,2.7558823,1.6693838,0.006319046761329783,0.7391652170331922
288,Healthy,MZT2B,2.7552497,1.379448,0.006334635334632819,0.7391652170331922
289,Healthy,DDAH2,2.7451737,1.4702787,0.00652767049577517,0.750057818672855
290,Healthy,DACH1,2.7430904,1.6737869,0.00656407098871896,0.750057818672855
291,Healthy,SLC35E1,2.7418928,1.6195755,0.006585997498918256,0.750057818672855
292,Healthy,PHPT1,2.741005,1.6190387,0.006602261458796055,0.750057818672855
293,Healthy,PLEKHJ1,2.739726,1.4275938,0.0066296222355288195,0.750057818672855
294,Healthy,RETSAT,2.7284722,2.4410496,0.006904923271381467,0.7773514134438482
295,Healthy,SKI,2.7250133,3.035388,0.007026077267218336,0.7773514134438482
296,Healthy,PLP2,2.7221537,2.3523538,0.007008042872855133,0.7773514134438482
297,Healthy,ISCU,2.7219193,1.3117874,0.006998620265653417,0.7773514134438482
298,Healthy,KIAA1731,2.7131252,3.0315247,0.007272279488011362,0.7773514134438482
299,Healthy,DNAJC25,2.7121246,3.0235856,0.007292627369099967,0.7773514134438482
300,Healthy,SLFN11,2.7107105,1.3764511,0.007218505623170333,0.7773514134438482
301,Healthy,TMSB4X,2.706974,0.702967,0.00748672459237718,0.7773514134438482
302,Healthy,CXXC5,2.7039702,0.94550973,0.007427783635930049,0.7773514134438482
303,Healthy,TP53INP1,2.7017264,26.547695,0.007744689740635336,0.7773514134438482
304,Healthy,IL6R,2.6998932,1.2082219,0.0074696015274905905,0.7773514134438482
305,Healthy,VAMP2,2.6995368,1.6170177,0.007454862637396403,0.7773514134438482
306,Healthy,BIN1,2.6995103,1.2744437,0.00746992610283574,0.7773514134438482
307,Healthy,MTURN,2.6982875,2.008002,0.00748638774594223,0.7773514134438482
308,Healthy,DHX57,2.6978223,26.556065,0.00783149937203667,0.7773514134438482
309,Healthy,IBA57,2.6945412,26.711948,0.0079051321415287,0.7773514134438482
310,Healthy,RP11-24B19.3,2.6941278,26.578197,0.007914453984297042,0.7773514134438482
311,Healthy,RFWD3,2.6938136,26.581171,0.007921550317873019,0.7773514134438482
312,Healthy,PPM1G,2.6928349,0.997554,0.007666527501873803,0.7773514134438482
313,Healthy,STMN3,2.6926901,26.649477,0.007946952458043336,0.7773514134438482
314,Healthy,USP6,2.6921315,26.6042,0.007959612476623603,0.7773514134438482
315,Healthy,RP11-137H2.6,2.6911871,26.621298,0.007981055991919502,0.7773514134438482
316,Healthy,METTL5,2.6896904,26.62142,0.008015145436366456,0.7773514134438482
317,Healthy,POP5,2.6895514,1.5075082,0.007678831243630424,0.7773514134438482
318,Healthy,H2AFX,2.688633,26.588049,0.008039309531939518,0.7773514134438482
319,Healthy,NIT1,2.6877737,26.62894,0.008058997083202936,0.7773514134438482
320,Healthy,SAYSD1,2.6875436,26.65759,0.008064271625990284,0.7773514134438482
321,Healthy,LL22NC03-2H8.5,2.687174,26.817759,0.008072757660771684,0.7773514134438482
322,Healthy,TANGO2,2.6871433,26.617891,0.008073465461378803,0.7773514134438482
323,Healthy,DNAJC24,2.6855562,26.569023,0.008109998089670962,0.7773514134438482
324,Healthy,CCNL2,2.6841648,1.0953828,0.00783044818948653,0.7773514134438482
325,Healthy,PTPMT1,2.68352,26.654675,0.008157084908911235,0.7773514134438482
