,group,names,scores,logfoldchanges,pvals,pvals_adj
0,COVID,MTRNR2L12,25.532001,3.5564506,7.252707605661024e-76,6.757202622042263e-72
1,COVID,RACK1,22.554054,3.0538566,2.3768764405260427e-77,2.7681103026366294e-73
2,COVID,ATP5F1E,21.505981,3.079147,5.921261876401535e-70,3.9405151892898443e-66
3,COVID,ATP5MC2,20.039087,2.8439069,6.688725160754062e-60,2.6362601472588496e-56
4,COVID,ATP5MG,19.733957,2.8479931,6.79098440818869e-60,2.6362601472588496e-56
5,COVID,JUND,18.70787,2.1621926,1.1695116638923565e-59,4.190810103904733e-56
6,COVID,IRF4,17.439484,3.3244877,6.791527387605345e-43,1.3755500514095974e-39
7,COVID,PIM3,17.24121,3.3656533,1.3924355212782986e-41,2.494816012431856e-38
8,COVID,ELOB,16.410105,2.6260831,2.3727969204425184e-42,4.421374869675771e-39
9,COVID,ATP5MPL,15.546936,2.5769522,4.817525553034789e-39,7.48065367875242e-36
10,COVID,HSP90AB1,15.473625,1.8113593,3.302645458514782e-44,6.993201638156936e-41
11,COVID,CBX4,15.417504,3.1535523,5.112860217361091e-35,5.292832897012201e-32
12,COVID,ATP5F1D,15.302812,2.5468173,6.141884526831247e-38,8.174672822797337e-35
13,COVID,RNMT,15.260617,2.7367022,3.891194891721209e-37,4.899119536106507e-34
14,COVID,SELENOS,15.220543,2.581587,2.2856211743034863e-38,3.2264659631440484e-35
15,COVID,RAB11FIP1,14.965075,2.2023838,1.9984915491163367e-39,3.2102665628977736e-36
16,COVID,ATP5MF,14.95444,2.5631733,3.2966918638134433e-36,3.839327344597136e-33
17,COVID,DDX21,14.928549,2.3619924,4.197095994796325e-38,5.750515288870353e-35
18,COVID,DDX24,14.626761,2.0255032,1.1432496914955609e-38,1.7179723751170715e-35
19,COVID,SELENOH,14.590571,2.4945412,1.8041052171996274e-35,1.954475289256452e-32
20,COVID,CCNL1,14.526272,1.8116276,1.1903324229388168e-39,1.9803730567922085e-36
21,COVID,MX1,14.221355,2.721669,2.1763716001119007e-33,2.0690631555023015e-30
22,COVID,UBALD2,14.004831,2.6512775,2.9908366316939324e-32,2.533184248196912e-29
23,COVID,ATP5ME,13.965438,2.4952857,1.4859373055634678e-32,1.3060547819314825e-29
24,COVID,PRRC2C,13.6951475,1.7773801,1.209194545022783e-35,1.341169492508127e-32
25,COVID,CCDC88A,13.693072,1.6786029,2.9421340084982473e-36,3.585937835910682e-33
26,COVID,EPC1,13.57819,2.0484152,8.70423970127295e-34,8.447464630085397e-31
27,COVID,MAP3K8,13.406667,2.5758982,2.8562176517452126e-30,1.9566771042485145e-27
28,COVID,ATP5MC3,13.373254,2.3329284,2.3459247026007623e-31,1.7626218765476438e-28
29,COVID,ATP5IF1,13.364125,2.4096391,8.221413882127971e-31,5.984161629453897e-28
30,COVID,IFI44L,13.347131,4.5644126,3.886630840906827e-27,2.155414417771472e-24
31,COVID,SOX4,13.21619,2.10891,4.6684686606073814e-32,3.796849079796375e-29
32,COVID,STK17B,13.155593,1.997219,5.214827968987071e-32,4.1174160357168434e-29
33,COVID,NOP53,13.063428,2.367512,6.846915929207034e-30,4.6225613282055136e-27
34,COVID,EIF2AK2,13.058113,3.7174144,5.39494515310904e-27,2.956683823675665e-24
35,COVID,PNN,12.99149,1.895915,1.423990824044253e-31,1.0874621073324176e-28
36,COVID,RBM39,12.983994,1.5969417,5.6507371322050545e-33,5.161449775816476e-30
37,COVID,ATP5MD,12.938795,2.325822,1.5403282055801286e-29,1.0250664161249244e-26
38,COVID,ANKRD11,12.913755,1.7563252,4.7273151002101524e-32,3.796849079796375e-29
39,COVID,ATP5F1A,12.884544,2.2914362,1.8608296685811282e-29,1.2209139335377927e-26
40,COVID,ARL4C,12.788247,1.9261789,1.0276820484009905e-30,7.253566748895718e-28
41,COVID,TRIR,12.627082,2.2574985,1.3850379265133684e-28,8.379299580350487e-26
42,COVID,SELENOF,12.606695,2.161918,5.301656532025585e-29,3.337464430917295e-26
43,COVID,PPP1R15A,12.587092,1.6597095,3.599284691441545e-31,2.6614139375573485e-28
44,COVID,SRRM2,12.31374,1.5200295,2.7843970394210208e-30,1.9359455475281916e-27
45,COVID,ATP5PO,12.222218,2.3539646,1.553611243893778e-26,8.318784619028477e-24
46,COVID,ZNF326,12.123095,2.760147,1.4502507259100928e-25,6.964791733587192e-23
47,COVID,YPEL5,11.991054,1.6049043,1.4736236771546687e-28,8.800934022637576e-26
48,COVID,PAXX,11.982758,2.2239518,2.0743550613708786e-26,1.0796709868425865e-23
49,COVID,ATP5PB,11.924352,2.2443738,1.0819088659833709e-25,5.3052255382073e-23
50,COVID,FCHSD2,11.9106245,2.128607,2.7470220233394467e-26,1.3759921928520944e-23
51,COVID,RBM25,11.787178,1.7078766,2.2252602249650808e-27,1.2489340038526905e-24
52,COVID,SFPQ,11.7855835,1.5307969,5.959245672264919e-28,3.470068754959862e-25
53,COVID,ATP5F1C,11.729545,2.3006701,6.975855926052516e-25,3.154983227759519e-22
54,COVID,HSP90AA1,11.649112,1.311225,6.281532004392588e-28,3.612578850526226e-25
55,COVID,SBDS,11.6054,2.6325245,6.760101971970615e-24,2.714763709157579e-21
56,COVID,DDX3X,11.596201,1.7670712,1.2277241284012384e-26,6.650267534586429e-24
57,COVID,PRPF4B,11.595749,2.269404,6.500962404149302e-25,2.969027770930305e-22
58,COVID,ZRANB2,11.570176,1.7448654,2.4814532731979214e-26,1.2564784704201301e-23
59,COVID,ATP5F1B,11.565601,2.1211512,4.46032696149958e-25,2.0777987117449646e-22
60,COVID,HIST1H1E,11.496346,4.0809116,3.2626331730118527e-22,1.1514129070574556e-19
61,COVID,SP110,11.408561,1.9843017,8.875392097569536e-25,3.937631099744564e-22
62,COVID,MTRNR2L8,11.399987,2.1517022,1.1060591253304727e-24,4.684059844944977e-22
63,COVID,NUFIP2,11.301481,2.5072434,3.3405268784449586e-23,1.2967925342123329e-20
64,COVID,TUT4,11.208831,2.4770374,1.1913829988462762e-22,4.404713144305947e-20
65,COVID,HNRNPA3,11.191173,1.3758115,6.087136840336668e-26,3.0166296018110993e-23
66,COVID,IRF2BP2,11.1783,1.487239,1.3240593109110157e-25,6.424997806195704e-23
67,COVID,PDE4B,11.13639,2.9542673,4.706086720811095e-22,1.6239136577945484e-19
68,COVID,JMJD1C,11.101965,1.8139783,3.45653262930591e-24,1.4249479292352788e-21
69,COVID,USP15,11.085361,1.6494262,9.310013894777492e-25,4.053249413778642e-22
70,COVID,RGS2,10.986329,2.8109226,7.473680768825434e-22,2.5047046398198853e-19
71,COVID,HNRNPA2B1,10.96204,1.0651447,3.425704258463328e-25,1.611949567436926e-22
72,COVID,HNRNPU,10.95788,1.436164,1.0027314295089616e-24,4.325114899281988e-22
73,COVID,FYB1,10.870864,2.5395534,1.1097328908649647e-21,3.692556927718108e-19
74,COVID,NBDY,10.870406,2.270869,5.432060527949112e-22,1.8336746929998653e-19
75,COVID,BOD1L1,10.8693285,1.8286573,2.7886263536407506e-23,1.0916417651932834e-20
76,COVID,ANKRD12,10.860236,1.3827327,1.4892585886827312e-24,6.250056044612283e-22
77,COVID,HSPA5,10.835739,1.5871645,1.1900044401953644e-23,4.738048448039389e-21
78,COVID,HIST1H1C,10.8316555,2.8858154,2.8026814973431953e-21,8.82162938325915e-19
79,COVID,STMP1,10.798794,2.4465284,2.1096754290583334e-21,6.685518380085266e-19
80,COVID,ATP5PF,10.795355,2.1115186,3.4340937743454394e-22,1.202810709654947e-19
81,COVID,SON,10.753939,1.3073924,3.5561465866658576e-24,1.453153794677564e-21
82,COVID,DYNC1H1,10.680052,2.3209267,1.8653460427242636e-21,5.95173151056624e-19
83,COVID,BTG2,10.637359,1.9053829,2.526937906513832e-22,8.985868353972545e-20
84,COVID,BCLAF1,10.553932,1.6801728,2.1674392100060805e-22,7.826975826273121e-20
85,COVID,ATP5PD,10.508867,2.181877,5.6596343155282124e-21,1.7576560330304418e-18
86,COVID,NCL,10.420865,1.3643231,1.0753526653312457e-22,4.0075382849432596e-20
87,COVID,GRB2,10.4148655,1.5563142,2.1911359993277306e-22,7.851683030206384e-20
88,COVID,FUS,10.413755,1.2346932,4.34617105299604e-23,1.659524855186619e-20
89,COVID,NKTR,10.313664,1.7204595,1.5997371887095819e-21,5.1751498054754975e-19
90,COVID,SCAF11,10.256168,1.2759097,1.813130443486404e-22,6.65061957317879e-20
91,COVID,SRSF7,10.158696,1.4216979,1.2437934258599122e-21,4.080343165511138e-19
92,COVID,RTRAF,10.136866,2.0015059,3.645261411172962e-20,1.067992814956486e-17
93,COVID,AC016831.7,10.11046,3.4909308,9.553493166318026e-19,2.5430852894843367e-16
94,COVID,RRBP1,10.079935,1.3703862,1.563617709696493e-21,5.093676041153946e-19
95,COVID,LCP1,9.950752,1.340506,5.727624601354744e-21,1.7669911551623138e-18
96,COVID,SLC15A4,9.877006,1.5725406,3.7285492680694695e-20,1.085567119398426e-17
97,COVID,CGAS,9.86546,3.3067603,4.706254560319992e-18,1.1599796954388704e-15
98,COVID,KLF13,9.864314,2.0135674,2.3821112409699474e-19,6.64480658978108e-17
99,COVID,FYTTD1,9.841067,2.3988736,6.265675010555234e-19,1.690555455876965e-16
100,COVID,SREK1,9.815755,2.0973287,4.580190179586004e-19,1.2625063865433988e-16
101,COVID,MCL1,9.810895,1.6807196,9.342127087255459e-20,2.6698996824092535e-17
102,COVID,LAP3,9.792949,1.7523075,1.556402821611493e-19,4.367678857948782e-17
103,COVID,COPS9,9.745859,2.0587988,1.1477201302461027e-18,3.020643759739234e-16
104,COVID,SPCS3,9.732511,1.292077,2.581336904724551e-20,7.610696099347372e-18
105,COVID,CD2AP,9.662463,1.5003208,1.2869195170050536e-19,3.6554791939124035e-17
106,COVID,GALNT2,9.662055,2.312196,3.1157968900204792e-18,7.975070457401868e-16
107,COVID,BHLHE40,9.642224,2.7759018,6.070075749494119e-18,1.4575691170847116e-15
108,COVID,LYN,9.638575,1.3674043,8.484472885622494e-20,2.4397573142212238e-17
109,COVID,PIK3R1,9.588611,2.4567955,6.030530693327929e-18,1.455576382476623e-15
110,COVID,AFF3,9.5551195,1.8944583,1.9525990554949788e-18,5.110105303436971e-16
111,COVID,ATXN7L3B,9.5509205,2.2485309,3.552099682105038e-18,8.992989760390277e-16
112,COVID,TLN1,9.529806,1.4260235,2.546197236088313e-19,7.060241193210594e-17
113,COVID,KLF6,9.521971,1.1528022,7.689933643467795e-20,2.2250178189273524e-17
114,COVID,PHF3,9.503873,2.1225655,6.257777278317181e-18,1.49493485504168e-15
115,COVID,GOLGA4,9.4560995,2.0719464,7.180687725356053e-18,1.689419984838315e-15
116,COVID,HMGB1,9.434375,0.93406546,1.358896455786833e-19,3.836535302810535e-17
117,COVID,XAF1,9.415994,3.9391418,9.419633487040411e-17,1.9589473498227255e-14
118,COVID,RSRC2,9.398411,1.8957824,4.326272547148818e-18,1.0835219372923684e-15
119,COVID,SRSF10,9.337698,1.5678064,2.6331259868385644e-18,6.77688071662363e-16
120,COVID,COBLL1,9.333792,1.6828363,4.597326784848692e-18,1.1452506467667993e-15
121,COVID,STAT1,9.327986,2.1241398,1.3193769764066119e-17,3.057803834274906e-15
122,COVID,GNAS,9.314454,1.1834313,6.278252057932229e-19,1.690555455876965e-16
123,COVID,HSP90B1,9.254412,0.9837322,6.1364387203884815e-19,1.6716950956174096e-16
124,COVID,GRAMD1B,9.253853,2.1712615,3.643967192392868e-17,8.122036731599492e-15
125,COVID,CDC40,9.241305,1.7737418,1.1577111200492285e-17,2.696540740818663e-15
126,COVID,ARID1B,9.238287,1.6485981,6.506967909204296e-18,1.5465336381753719e-15
127,COVID,HERC5,9.237833,3.2527852,1.4079056833199536e-16,2.86401215509942e-14
128,COVID,ELOC,9.214681,2.1750817,6.892621063418493e-17,1.478408407592591e-14
129,COVID,GPR183,9.192537,1.5412611,6.673082851534464e-18,1.5779639165273171e-15
130,COVID,PNISR,9.189488,1.008494,9.876432472730177e-19,2.614112104032174e-16
131,COVID,NSD3,9.14072,2.491823,1.7510727107462007e-16,3.531254162658053e-14
132,COVID,SF3B2,9.123803,1.5497481,1.3975170905852736e-17,3.2228681261299196e-15
133,COVID,HBB,9.102136,6.7655025,1.1226921718167399e-15,2.059035123303583e-13
134,COVID,EIF2AK4,9.087349,1.8082122,2.9485913930022504e-17,6.667824342311497e-15
135,COVID,MAPKAPK2,9.080984,1.3174354,4.684228624133365e-18,1.1599796954388704e-15
136,COVID,SELENOT,9.0778475,1.9484692,8.708214635137804e-17,1.8273129304651325e-14
137,COVID,SF1,9.075571,1.205297,3.881434649931331e-18,9.773662255805468e-16
138,COVID,KRR1,9.067679,1.9873921,6.91853496597941e-17,1.478408407592591e-14
139,COVID,TRA2B,9.0648,1.2671002,5.9981255016049286e-18,1.4552951998268958e-15
140,COVID,ELF2,9.064793,2.0828316,8.064384205065239e-17,1.707596699130723e-14
141,COVID,FAM133B,9.063998,1.6535314,2.980801058641441e-17,6.70809838240352e-15
142,COVID,HIST1H1D,8.99782,2.5585806,3.663873256532496e-16,7.052804619103711e-14
143,COVID,RBBP6,8.99096,1.8545315,9.11694030467619e-17,1.9045002114485902e-14
144,COVID,DDX5,8.97869,0.8537977,5.2955914476827664e-18,1.2983675368360736e-15
145,COVID,SRRM1,8.9783535,1.3024515,1.422006800641913e-17,3.263190384290782e-15
146,COVID,AC007952.4,8.971486,1.8936098,1.142472767576989e-16,2.3342522545967744e-14
147,COVID,PDIA3,8.952512,1.2294503,1.4373806891237785e-17,3.2823010795167694e-15
148,COVID,REL,8.9406595,1.6752415,7.328930560563495e-17,1.5589538869099994e-14
149,COVID,SMPD3,8.91741,1.4198847,3.933947232349792e-17,8.726618946275367e-15
150,COVID,PCM1,8.896972,1.4966735,5.728456062870594e-17,1.2528375456937265e-14
151,COVID,KDM2A,8.892595,2.075158,3.362691291105308e-16,6.55429335166735e-14
152,COVID,PAK2,8.869957,1.487317,6.153021931845664e-17,1.3270017299680483e-14
153,COVID,DNTTIP2,8.854787,2.1093469,4.2314824330558343e-16,8.078663018912827e-14
154,COVID,UVRAG,8.848713,1.8433917,2.385614891445342e-16,4.7289993235357365e-14
155,COVID,NIN,8.843251,1.6615968,1.8199285790427233e-16,3.638607421722155e-14
156,COVID,TRIM22,8.841157,1.5314765,1.1034520712209625e-16,2.2644586469496616e-14
157,COVID,CXCR4,8.840857,1.8063635,2.417337372927018e-16,4.771578143238653e-14
158,COVID,MED13L,8.811535,1.9655329,5.019723323563293e-16,9.467157542707387e-14
159,COVID,NR3C1,8.810783,1.553813,1.4234192080155093e-16,2.882980886356282e-14
160,COVID,ITGA4,8.801425,1.9958628,4.698304625505742e-16,8.896984661567459e-14
161,COVID,AKAP13,8.787726,1.4291133,1.0804965287677056e-16,2.2271615175272034e-14
162,COVID,HNRNPDL,8.747667,1.1713595,5.966178247382418e-17,1.2926904533770353e-14
163,COVID,DDX6,8.729266,1.6566762,3.4718150176506255e-16,6.710831152789906e-14
164,COVID,LDLRAD4,8.725226,2.425073,2.04464578881784e-15,3.5942558274071794e-13
165,COVID,CENPC,8.716737,2.3963962,1.6707322198402975e-15,2.970587394238184e-13
166,COVID,OGA,8.670541,2.2694395,2.697717236454181e-15,4.620237490550794e-13
167,COVID,ATP5MC1,8.654277,1.8442713,1.27234040402523e-15,2.2973141620585783e-13
168,COVID,TOP1,8.651054,1.5975678,4.651062430936869e-16,8.843473154398495e-14
169,COVID,FOS,8.591291,1.5004871,4.0387635361826475e-16,7.742459282696808e-14
170,COVID,UTRN,8.587298,1.7033782,1.1610280350745754e-15,2.1127082025747665e-13
171,COVID,CERS6,8.56879,1.6407462,9.968002924681824e-16,1.8426565406483257e-13
172,COVID,QKI,8.567098,1.6601377,1.1371359446128828e-15,2.0773466997586875e-13
173,COVID,SERTAD2,8.565017,1.8732592,2.180855057867041e-15,3.7907817916297853e-13
174,COVID,ADAR,8.531384,1.7043735,1.5958132990503485e-15,2.848251598580898e-13
175,COVID,N4BP2,8.5244465,1.7720655,2.2718303129731513e-15,3.934235810391869e-13
176,COVID,UBC,8.489774,0.88423115,2.2599124452438464e-16,4.4989641602239034e-14
177,COVID,HNRNPAB,8.478766,1.6397983,1.906807678304403e-15,3.3774421629708106e-13
178,COVID,MEF2D,8.476274,2.006031,5.362976744202805e-15,9.019094175160414e-13
179,COVID,TOMM20,8.45101,1.2796072,9.214514747116111e-16,1.7101551991221393e-13
180,COVID,LGMN,8.450414,1.5475287,1.9151584992530257e-15,3.3793842245910207e-13
181,COVID,VPS13C,8.446166,1.6083214,2.4896667750907737e-15,4.279654503720613e-13
182,COVID,PLAUR,8.441827,2.8924968,1.45316745191673e-14,2.342365141179549e-12
183,COVID,PEBP1,8.4366865,1.2007247,7.192718160402571e-16,1.3510708983233603e-13
184,COVID,POLR2J3.1,8.408558,1.7797546,5.55561623510548e-15,9.30945419770337e-13
185,COVID,ZFP36L2,8.398365,1.215776,1.0483390927214285e-15,1.9302698930962462e-13
186,COVID,NASP,8.386673,1.9365988,8.171858658662738e-15,1.3547254937905517e-12
187,COVID,CALR,8.372885,1.0992236,7.882731747950854e-16,1.474735645568444e-13
188,COVID,ISG15,8.35552,2.7624078,2.1834196083318525e-14,3.43623037278821e-12
189,COVID,SYNCRIP,8.352348,1.6908433,5.947021761794829e-15,9.929607948080657e-13
190,COVID,UFD1,8.34695,2.3049016,2.1068657511284558e-14,3.326990988154847e-12
191,COVID,NDUFAF8,8.33678,2.0403295,1.7551279265942308e-14,2.809652210737651e-12
192,COVID,AC119428.2,8.314716,1.9833645,1.704823434821e-14,2.7385343064724642e-12
193,COVID,IFI44,8.310101,3.683993,5.692695334925367e-14,8.418683158163913e-12
194,COVID,PLCG2,8.29853,2.4140778,3.00515535851966e-14,4.620203208623097e-12
195,COVID,MT-ATP8,8.285429,2.2770548,2.2655339891129935e-14,3.553455735651168e-12
196,COVID,PLSCR1,8.27122,2.2669094,2.0398796292806724e-14,3.2321684574969676e-12
197,COVID,SINHCAF,8.267989,1.7321385,1.1871382955754894e-14,1.9336241384996013e-12
198,COVID,SMIM26,8.247377,2.0361667,2.8365071029478398e-14,4.4045282294574055e-12
199,COVID,PAXBP1,8.230076,2.334817,3.459762492592718e-14,5.249823321007791e-12
200,COVID,ZNF644,8.222313,2.1221194,2.9443110016691174e-14,4.541648466945502e-12
201,COVID,LY6E,8.2175,1.7831095,1.0171582958019408e-14,1.6802589380013338e-12
202,COVID,ZC3HAV1,8.206193,2.2601256,3.308670801072102e-14,5.053479363840747e-12
203,COVID,BTG3,8.202362,2.6318924,5.763552469334937e-14,8.469694896892703e-12
204,COVID,BUD23,8.180451,2.149933,5.225034867125578e-14,7.776454448887473e-12
205,COVID,PNRC1,8.156636,1.1009232,4.4793767117513166e-15,7.615594333584794e-13
206,COVID,DOCK2,8.139672,1.7061925,2.9300452103184413e-14,4.534658673670241e-12
207,COVID,MIA3,8.112318,1.9338881,5.053076286464711e-14,7.544631593867695e-12
208,COVID,RGS1,8.088799,2.1649663,7.524280935347124e-14,1.0885437984230137e-11
209,COVID,OTULIN,8.063192,2.0215945,6.66413127710873e-14,9.73172073394461e-12
210,COVID,FNBP4,8.037225,1.6393472,4.7419223742272884e-14,7.12573264132271e-12
211,COVID,CHD9,8.035074,1.292474,1.978329726633928e-14,3.14534170599027e-12
212,COVID,ITM2B,8.034298,1.0935022,1.0848240030614555e-14,1.7731733810040294e-12
213,COVID,HNRNPR,7.9977903,1.4523945,4.075359143356603e-14,6.143900658062266e-12
214,COVID,SNRPA1,7.9757166,1.8445272,9.296485889858594e-14,1.312325753615675e-11
215,COVID,ASPH,7.975044,1.8131012,8.218875581431117e-14,1.170850458976719e-11
216,COVID,MT-ATP6,7.966669,0.74455285,1.060656116208072e-14,1.7397748069520012e-12
217,COVID,WASF2,7.9624023,1.327803,3.364677306424807e-14,5.12222639354553e-12
218,COVID,TACC1,7.9519014,1.2958817,3.6764716548481226e-14,5.560544011994966e-12
219,COVID,CDC14A,7.949611,2.073652,1.4473198723775867e-13,2.0108723607000422e-11
220,COVID,ZBTB1,7.9462113,2.7985365,3.0900303916239537e-13,4.112742164668865e-11
221,COVID,C3orf58,7.9425387,2.292306,2.2846039407239656e-13,3.0848113036140644e-11
222,COVID,NFKBIZ,7.936388,1.6356963,7.143180028181578e-14,1.036628967080407e-11
223,COVID,AC103591.3,7.931362,2.3167093,2.639383036465805e-13,3.533132740538019e-11
224,COVID,SEPT2,7.8964467,1.3631918,5.4234732378659816e-14,8.046085264737225e-12
225,COVID,REX1BD,7.888564,2.0253882,2.554626191023353e-13,3.429530446185357e-11
226,COVID,SNRPD3,7.881475,1.3868247,7.662584285466214e-14,1.1051202054308302e-11
227,COVID,GOLGB1,7.8793674,1.9472038,1.9597574548910443e-13,2.669395943820012e-11
228,COVID,RTF2,7.8782597,1.8344207,1.9591887522235042e-13,2.669395943820012e-11
229,COVID,NORAD,7.8752522,2.2192254,3.641854736097619e-13,4.819663665521917e-11
230,COVID,COG3,7.865791,2.2771854,3.0055536372405084e-13,4.011768213100626e-11
231,COVID,KIF5B,7.8341146,1.2987497,7.828812628299076e-14,1.1187037039162092e-11
232,COVID,AC114760.2,7.8185787,2.6006422,6.435364391976205e-13,8.213288077693686e-11
233,COVID,ATAD2B,7.8164372,2.187209,3.965312068825107e-13,5.20338302575067e-11
234,COVID,PARP14,7.8111877,2.8012736,6.175019187246322e-13,7.902667412601172e-11
235,COVID,CIB2,7.7995205,1.481688,1.4088270285416206e-13,1.9649340807659536e-11
236,COVID,NUCKS1,7.7862253,1.3231112,1.164757391986258e-13,1.634308986394212e-11
237,COVID,PRKCB,7.7586746,1.0218898,6.199531048995001e-14,9.08172812535796e-12
238,COVID,WDR43,7.7554708,1.9206994,4.023712691406256e-13,5.265186292597445e-11
239,COVID,GNAI2,7.750436,1.128043,8.520637770176758e-14,1.2101383837985185e-11
240,COVID,MEX3C,7.741975,2.5239027,8.739890386504321e-13,1.0974098484229576e-10
241,COVID,CLEC2B,7.7401257,1.7970064,3.854601388748314e-13,5.07239409868507e-11
242,COVID,PTPN1,7.7273054,1.7871741,4.46925879911782e-13,5.815529382628618e-11
243,COVID,RBM33,7.726368,2.0766454,6.630832458032735e-13,8.43963659084691e-11
244,COVID,SRP72,7.71991,1.3354654,1.899883381717967e-13,2.6030637486455818e-11
245,COVID,TAF15,7.7116866,1.700472,4.0602394216913625e-13,5.298100650422141e-11
246,COVID,KANSL2,7.711621,3.1473851,1.3231894694914184e-12,1.6178335497844681e-10
247,COVID,AC092683.1,7.6977787,2.9451003,1.6918357037496084e-12,2.0417739487946052e-10
248,COVID,MT-ND3,7.685803,0.73219323,7.775224299126835e-14,1.1144647653862291e-11
249,COVID,IDS,7.6746716,1.3299023,2.4121783016348197e-13,3.247656474085446e-11
250,COVID,ZEB2,7.6494203,1.1666313,2.0317032480620597e-13,2.7593254841901745e-11
251,COVID,ZC3H15,7.6417303,1.3940139,3.2718552997385463e-13,4.342339238832491e-11
252,COVID,ARHGAP5,7.6382165,2.1314366,1.0380326614809176e-12,1.279251679958388e-10
253,COVID,ILF3,7.603769,1.6501513,7.338031991183792e-13,9.263817947894465e-11
254,COVID,ALYREF,7.58913,2.0222452,1.2614370273213003e-12,1.546389012650933e-10
255,COVID,THEMIS2,7.586416,1.5477313,6.736965701735192e-13,8.551357227510412e-11
256,COVID,TM9SF3,7.559462,1.378554,5.73133623071414e-13,7.355056941366047e-11
257,COVID,MYCBP2,7.5049124,1.6978927,1.5694473773894409e-12,1.9039358496955654e-10
258,COVID,ANP32B,7.503507,1.1143368,4.844168221166883e-13,6.268353678189946e-11
259,COVID,ACTR2,7.5012064,0.9827255,3.7773114042822335e-13,4.9847669817870694e-11
260,COVID,DHX9,7.5008254,1.7396703,1.8044987342492688e-12,2.1665146658831942e-10
261,COVID,RBM38,7.4912786,2.1930583,2.8035493880410615e-12,3.2814207209172065e-10
262,COVID,CCDC59,7.474557,1.696528,1.939854951427589e-12,2.3170821296744312e-10
263,COVID,PRDM2,7.460344,1.9620539,3.096365664266738e-12,3.588087017517456e-10
264,COVID,MOB1B,7.45623,2.032174,3.4360700360675937e-12,3.9425095211865217e-10
265,COVID,RIOK3,7.4472694,2.1006515,3.4774204817864404e-12,3.980151246278613e-10
266,COVID,AKIRIN2,7.4448814,1.5429317,1.853568809131187e-12,2.219708210914324e-10
267,COVID,YWHAZ,7.4439554,0.9031093,5.2392683129554e-13,6.742156770461723e-11
268,COVID,CLINT1,7.4402027,1.6453915,2.1039811496112905e-12,2.500302496772764e-10
269,COVID,MBNL1,7.4340625,1.2403033,1.0181847903386475e-12,1.258119901144179e-10
270,COVID,EIF5,7.4230456,1.1578714,1.0110925543529307e-12,1.252679137020663e-10
271,COVID,CYLD,7.407649,1.7840179,3.2502871970281027e-12,3.7478064056028994e-10
272,COVID,SAMHD1,7.38737,0.9750399,8.401451010239453e-13,1.0577653888134992e-10
273,COVID,LRRFIP1,7.38731,1.0473655,9.981565842475954e-13,1.239950035215733e-10
274,COVID,SRSF3,7.367925,1.0239369,9.637485092748983e-13,1.2036262883662697e-10
275,COVID,TLK1,7.3623686,1.7605319,3.5880494787978426e-12,4.088679474262794e-10
276,COVID,BRCA2,7.361548,2.9058123,1.0392565379609874e-11,1.1078427131435844e-09
277,COVID,SETD2,7.3400664,1.9415165,6.480116112007443e-12,7.204528137512046e-10
278,COVID,MED23,7.3395324,2.716013,9.964789706998451e-12,1.0646783571348987e-09
279,COVID,ROCK1,7.3252263,1.3536688,2.9237870903723345e-12,3.405042445447621e-10
280,COVID,KLF10,7.3162336,2.3456686,8.44306677751272e-12,9.16238140366587e-10
281,COVID,IRF9,7.3108053,2.0393891,6.86376881513375e-12,7.576820058867076e-10
282,COVID,NSA2,7.309389,1.1798319,2.280413928637369e-12,2.69621326019399e-10
283,COVID,SLC20A1,7.301747,1.410491,3.435776023033118e-12,3.9425095211865217e-10
284,COVID,LGALS9,7.301251,1.8926734,6.063589075631834e-12,6.757565394718501e-10
285,COVID,ZNF292,7.2993,1.8563864,7.280773567944826e-12,8.018145529294131e-10
286,COVID,MT-CYB,7.2981668,0.7111,1.1174870511579555e-12,1.3735360630908231e-10
287,COVID,CDV3,7.2908854,1.283646,3.003290428939213e-12,3.4889097591447456e-10
288,COVID,HIVEP1,7.2790036,2.4531243,1.3520926546498931e-11,1.4186009960407796e-09
289,COVID,RIPOR2,7.264481,1.6866132,7.664581386419816e-12,8.4011025718819e-10
290,COVID,SP100,7.2370663,1.5452751,6.617524873050516e-12,7.339780444909172e-10
291,COVID,DDX17,7.224074,0.9817968,2.531623449893899e-12,2.985649285819175e-10
292,COVID,YY1,7.223768,1.2946671,4.604007301880321e-12,5.193052691302491e-10
293,COVID,TSPYL2,7.215869,1.6855868,9.694297891089265e-12,1.0381590182954077e-09
294,COVID,SF3B1,7.2099705,1.2762909,5.518494965927215e-12,6.194543843198877e-10
295,COVID,BRD7,7.1820784,1.4775516,7.578693694548272e-12,8.326553468557469e-10
296,COVID,EIF4A3,7.1800437,1.3418376,8.016983622729508e-12,8.746209955063969e-10
297,COVID,RAB5IF,7.1582255,1.9240028,1.9530686388507367e-11,2.0084271406671683e-09
298,COVID,ARGLU1,7.157035,1.0205802,4.1162712043836805e-12,4.665507975304364e-10
299,COVID,ARF1,7.1450887,0.9168598,3.657348490563243e-12,4.155461514253612e-10
300,COVID,CDK11A,7.1448045,1.9474735,1.761262646351856e-11,1.8232590915034416e-09
301,COVID,EPSTI1,7.141982,3.7576065,3.92214938740855e-11,3.8384329214924346e-09
302,COVID,BTAF1,7.1393456,1.9838465,2.2148550788803738e-11,2.2429741085774637e-09
303,COVID,ATRX,7.1377277,1.306907,8.840327801717168e-12,9.554938058357135e-10
